8.0182507e-1 9.4172970e-7
3.4007672e+0 9.3345044e-7
5.9997092e+0 9.3345044e-7
8.5986513e+0 9.4220958e-7
1.1197593e+1 9.4220958e-7
1.3796535e+1 9.4220958e-7
1.6395478e+1 9.4220958e-7
1.8994420e+1 9.5105091e-7
2.1593362e+1 9.5105091e-7
2.4192304e+1 9.5997520e-7
2.6791246e+1 9.5997520e-7
2.9390188e+1 9.5997520e-7
3.1896311e+1 9.5997520e-7
3.4495253e+1 9.6717490e-7
3.7094195e+1 9.6356833e-7
3.9693137e+1 9.6898324e-7
4.2292079e+1 9.7079497e-7
4.4891021e+1 9.7807580e-7
4.7489963e+1 9.7807580e-7
5.0088905e+1 9.7807580e-7
5.2687847e+1 9.7807580e-7
5.5286789e+1 9.8633204e-7
5.7885732e+1 9.8817620e-7
6.0484674e+1 9.9558740e-7
6.3083616e+1 9.9651770e-7
6.5682558e+1 9.9651770e-7
6.8281500e+1 9.9651770e-7
7.0880442e+1 9.9651770e-7
7.3479384e+1 9.9651770e-7
7.6078326e+1 9.9651770e-7
7.8677268e+1 9.9651770e-7
8.1276210e+1 9.9744886e-7
8.3875152e+1 9.9838090e-7
8.6474094e+1 1.0058686e-6
8.8980217e+1 1.0058686e-6
9.1579159e+1 1.0058686e-6
9.4178101e+1 1.0058686e-6
9.6777043e+1 1.0058686e-6
9.9375986e+1 9.9342007e-7
